mid_date, v [m/yr], satellite, dt (days)
2024-07-01T08:50:25.000Z,692, Sentinel 2, 35 
2024-04-03T20:36:58.383Z,602, Landsat 9, 112 
2022-11-28T20:42:21.000Z,222, Sentinel 2, 170 
2023-12-03T20:43:31.000Z,246, Sentinel 2, 150 
2023-03-16T20:52:11.000Z,339, Sentinel 2, 20 
2024-04-08T20:30:40.813Z,554, Landsat 8, 120 
2023-07-19T08:40:10.000Z,454, Sentinel 2, 125 
2023-02-16T20:37:14.696Z,301, Landsat 9, 88 
2024-06-08T20:50:24.000Z,797, Sentinel 2, 10 
2024-05-04T08:38:40.000Z,750, Sentinel 2, 25 
2023-05-27T20:36:44.031Z,620, Landsat 8, 80 
2023-12-31T08:42:00.000Z,337, Sentinel 2, 175 
2024-03-31T20:30:46.656Z,513, Landsat 8, 72 
2023-04-27T20:40:19.000Z,619, Sentinel 2, 20 
2024-06-05T20:39:46.000Z,641, Sentinel 2, 140 
2024-05-11T20:38:39.000Z,731, Sentinel 2, 20 
2024-03-22T20:36:54.337Z,450, Landsat 9, 56 
2024-07-29T20:30:35.407Z,487, Landsat 9, 104 
2024-05-09T08:39:30.000Z,700, Sentinel 2, 75 
2023-01-15T08:46:00.000Z,244, Sentinel 2, 95 
2024-07-18T20:50:26.000Z,589, Sentinel 2, 60 
2023-04-05T20:51:51.000Z,433, Sentinel 2, 60 
2024-06-13T08:38:40.000Z,714, Sentinel 2, 75 
2023-02-19T08:45:00.000Z,320, Sentinel 2, 45 
2024-03-26T20:36:59.314Z,447, Landsat 9, 64 
2023-08-15T20:40:29.000Z,317, Sentinel 2, 80 
2023-12-10T20:31:10.077Z,269, Landsat 8, 104 
2024-07-12T20:36:52.383Z,625, Landsat 9, 152 
2024-05-04T08:40:05.000Z,660, Sentinel 2, 85 
2024-02-21T20:43:26.000Z,434, Sentinel 2, 170 
2022-09-24T20:44:24.000Z,258, Sentinel 2, 130 
2024-02-28T20:30:53.813Z,315, Landsat 9, 56 
2023-04-30T08:41:50.000Z,532, Sentinel 2, 135 
2022-06-16T20:40:24.000Z,897, Sentinel 2, 70 
2024-02-04T20:31:01.936Z,341, Landsat 9, 72 
2022-11-08T20:43:53.999Z,223, Sentinel 2, 160 
2023-05-15T08:41:50.000Z,472, Sentinel 2, 165 
2022-05-24T20:37:06.280Z,1145, Landsat 8, 16 
2023-09-12T08:43:14.999Z,284, Sentinel 2, 135 
2022-06-29T20:37:17.478Z,708, Landsat 9, 136 
2023-08-11T08:52:55.000Z,367, Sentinel 2, 145 
2023-04-29T20:36:56.537Z,529, Landsat 9, 104 
2023-05-02T20:39:49.000Z,576, Sentinel 2, 70 
2024-06-07T20:30:25.053Z,794, Landsat 8, 80 
2023-03-08T20:43:06.000Z,234, Sentinel 2, 10 
2023-01-02T20:44:01.000Z,207, Sentinel 2, 140 
2023-01-27T20:44:34.000Z,253, Sentinel 2, 120 
2023-08-20T20:40:59.000Z,298, Sentinel 2, 90 
2024-05-06T20:30:43.727Z,604, Landsat 9, 128 
2022-07-20T20:30:49.778Z,575, Landsat 9, 96 
2023-10-11T20:30:53.796Z,256, Landsat 9, 160 
2023-05-07T20:36:53.877Z,579, Landsat 9, 88 
2023-12-19T08:55:35.000Z,245, Sentinel 2, 115 
2024-10-11T08:43:30.000Z,204, Sentinel 2, 25 
2023-12-06T08:46:45.000Z,238, Sentinel 2, 85 
2024-03-27T20:30:40.142Z,482, Landsat 8, 64 
2023-06-12T08:50:30.000Z,541, Sentinel 2, 105 
2024-02-14T08:43:25.000Z,387, Sentinel 2, 155 
2023-01-15T20:37:28.432Z,239, Landsat 8, 136 
2023-04-25T20:51:56.000Z,533, Sentinel 2, 100 
2023-11-09T08:53:10.000Z,177, Sentinel 2, 195 
2024-05-19T20:50:26.000Z,736, Sentinel 2, 60 
2023-03-18T20:42:04.000Z,326, Sentinel 2, 20 
2024-06-03T20:30:35.490Z,694, Landsat 9, 88 
2023-04-01T20:37:07.288Z,428, Landsat 9, 16 
2024-02-24T20:30:58.547Z,380, Landsat 9, 112 
2024-05-30T20:30:30.504Z,672, Landsat 9, 80 
2023-06-22T08:50:30.000Z,495, Sentinel 2, 125 
2023-06-14T20:50:26.000Z,548, Sentinel 2, 80 
2024-04-24T20:52:46.000Z,609, Sentinel 2, 130 
2023-09-17T20:53:26.000Z,267, Sentinel 2, 90 
2024-01-02T20:46:36.000Z,277, Sentinel 2, 90 
2023-05-18T08:51:55.000Z,498, Sentinel 2, 145 
2023-05-20T08:39:30.000Z,796, Sentinel 2, 25 
2024-04-11T20:36:51.386Z,576, Landsat 9, 96 
2023-09-07T20:52:39.000Z,310, Sentinel 2, 80 
2023-05-27T20:36:52.958Z,546, Landsat 8, 112 
2023-11-09T08:52:35.000Z,193, Sentinel 2, 215 
2022-04-18T08:51:00.000Z,892, Sentinel 2, 55 
2022-12-26T08:44:55.000Z,186, Sentinel 2, 125 
2024-02-19T20:54:46.000Z,401, Sentinel 2, 60 
2023-08-13T20:50:31.000Z,263, Sentinel 2, 20 
2023-04-20T20:51:44.000Z,536, Sentinel 2, 80 
2024-06-07T20:30:36.915Z,604, Landsat 8, 144 
2024-04-26T20:39:28.999Z,637, Sentinel 2, 50 
2023-05-11T20:36:34.580Z,619, Landsat 8, 48 
2024-01-03T20:31:03.699Z,269, Landsat 9, 104 
2022-10-11T20:37:29.390Z,216, Landsat 9, 120 
2023-07-14T20:36:48.408Z,414, Landsat 8, 80 
2024-03-12T20:43:21.000Z,481, Sentinel 2, 110 
2024-04-22T08:52:20.000Z,611, Sentinel 2, 105 
2024-01-06T20:37:07.863Z,292, Landsat 8, 144 
2024-03-22T20:36:58.785Z,468, Landsat 8, 72 
2024-04-03T20:36:45.498Z,503, Landsat 8, 32 
2022-04-05T20:51:06.000Z,799, Sentinel 2, 30 
2022-12-11T20:31:23.836Z,174, Landsat 9, 96 
2024-05-18T20:30:26.023Z,630, Landsat 8, 104 
2024-01-08T08:53:45.000Z,300, Sentinel 2, 145 
2023-12-21T20:55:16.000Z,247, Sentinel 2, 120 
2023-05-15T08:38:45.000Z,663, Sentinel 2, 45 
2024-06-03T20:51:01.000Z,666, Sentinel 2, 150 
2023-06-28T20:36:40.606Z,539, Landsat 8, 48 
2024-05-26T20:38:41.000Z,769, Sentinel 2, 40 
2023-03-20T20:37:05.461Z,286, Landsat 9, 24 
2022-05-28T20:37:21.390Z,871, Landsat 9, 136 
2024-01-28T08:53:19.999Z,348, Sentinel 2, 175 
2024-02-24T08:44:10.000Z,406, Sentinel 2, 75 
2023-12-14T20:31:12.324Z,274, Landsat 9, 96 
2022-01-29T20:31:03.093Z,577, Landsat 8, 152 
2023-08-23T20:36:58.287Z,334, Landsat 8, 128 
2023-12-06T08:43:49.999Z,261, Sentinel 2, 145 
2023-07-06T20:40:06.000Z,484, Sentinel 2, 150 
2024-06-19T20:30:41.396Z,664, Landsat 9, 120 
2024-04-24T08:41:15.000Z,622, Sentinel 2, 105 
2024-01-15T08:46:00.000Z,301, Sentinel 2, 95 
2024-05-14T20:30:42.848Z,625, Landsat 9, 112 
2024-04-07T20:36:50.857Z,550, Landsat 8, 104 
2023-12-26T20:54:46.000Z,261, Sentinel 2, 130 
2024-05-06T20:38:39.000Z,740, Sentinel 2, 30 
2024-03-23T20:30:50.578Z,444, Landsat 8, 56 
2023-09-25T08:52:55.000Z,327, Sentinel 2, 55 
2023-04-22T20:40:36.000Z,544, Sentinel 2, 80 
2022-08-25T20:31:18.032Z,423, Landsat 8, 120 
2024-02-08T20:30:50.823Z,346, Landsat 9, 176 
2024-03-05T08:43:25.000Z,403, Sentinel 2, 55 
2024-06-05T20:38:39.000Z,706, Sentinel 2, 90 
2023-12-02T20:31:12.247Z,244, Landsat 8, 56 
2023-10-07T08:43:30.000Z,207, Sentinel 2, 35 
2023-01-23T20:37:06.727Z,240, Landsat 9, 168 
2023-01-16T20:30:57.846Z,231, Landsat 9, 168 
2024-04-12T08:52:30.000Z,588, Sentinel 2, 95 
2023-09-25T08:53:10.000Z,274, Sentinel 2, 65 
2023-06-20T20:36:38.716Z,617, Landsat 8, 32 
2023-09-22T20:52:56.000Z,296, Sentinel 2, 60 
2023-08-03T20:52:51.000Z,405, Sentinel 2, 160 
2024-05-25T20:36:21.806Z,912, Landsat 8, 8 
2024-04-15T20:36:47.312Z,600, Landsat 8, 88 
2023-05-23T20:37:01.791Z,575, Landsat 9, 120 
2023-06-09T20:50:46.000Z,486, Sentinel 2, 150 
2022-07-23T20:37:20.871Z,545, Landsat 8, 40 
2024-06-28T08:38:40.000Z,675, Sentinel 2, 75 
2024-01-18T08:52:50.000Z,323, Sentinel 2, 175 
2022-10-23T20:37:27.195Z,240, Landsat 9, 144 
2023-11-28T20:44:01.000Z,250, Sentinel 2, 140 
2024-03-10T20:36:58.406Z,385, Landsat 8, 48 
2023-04-17T20:41:11.000Z,508, Sentinel 2, 90 
2024-01-15T20:52:34.000Z,336, Sentinel 2, 180 
2024-03-10T08:42:55.000Z,440, Sentinel 2, 45 
2024-01-19T20:31:02.187Z,292, Landsat 9, 104 
2023-08-18T20:52:56.000Z,338, Sentinel 2, 130 
2022-03-31T20:51:01.000Z,844, Sentinel 2, 20 
2023-03-24T20:37:09.948Z,269, Landsat 9, 32 
2023-02-14T08:45:35.000Z,343, Sentinel 2, 35 
2022-06-21T20:40:24.000Z,862, Sentinel 2, 60 
2024-04-05T20:46:40.000Z,566, Sentinel 2, 82 
2023-07-26T20:40:59.000Z,409, Sentinel 2, 140 
2023-04-21T20:36:53.110Z,485, Landsat 9, 88 
2024-07-05T20:30:47.189Z,585, Landsat 9, 152 
2023-02-24T20:37:07.659Z,326, Landsat 9, 104 
2023-05-07T20:41:04.000Z,561, Sentinel 2, 120 
2024-03-20T20:52:46.000Z,506, Sentinel 2, 60 
2024-05-22T08:50:25.000Z,749, Sentinel 2, 55 
2024-05-31T20:39:46.000Z,670, Sentinel 2, 130 
2023-11-16T20:31:09.954Z,245, Landsat 8, 88 
2023-08-05T20:40:59.000Z,370, Sentinel 2, 120 
2023-03-03T20:43:41.000Z,302, Sentinel 2, 20 
2022-12-30T20:37:30.678Z,210, Landsat 8, 136 
2023-01-10T08:43:10.000Z,219, Sentinel 2, 155 
2023-10-30T08:56:05.000Z,212, Sentinel 2, 5 
2023-07-29T20:52:51.000Z,420, Sentinel 2, 170 
2022-03-25T20:36:59.823Z,543, Landsat 9, 8 
2023-11-06T20:54:11.000Z,255, Sentinel 2, 150 
2024-01-18T20:37:08.823Z,327, Landsat 9, 120 
2024-08-18T20:30:34.306Z,461, Landsat 9, 80 
2022-08-16T20:37:20.939Z,487, Landsat 8, 152 
2024-07-01T20:30:35.235Z,598, Landsat 8, 128 
2024-06-08T08:39:30.000Z,628, Sentinel 2, 135 
2023-10-12T08:43:25.000Z,172, Sentinel 2, 195 
2024-02-09T20:56:01.000Z,360, Sentinel 2, 40 
2024-04-15T20:36:45.300Z,542, Landsat 8, 24 
2023-05-22T20:41:04.000Z,475, Sentinel 2, 150 
2023-04-13T08:51:40.000Z,506, Sentinel 2, 65 
2023-01-28T20:30:59.475Z,265, Landsat 8, 144 
2024-04-14T20:52:16.000Z,579, Sentinel 2, 90 
2024-10-13T20:44:16.000Z,296, Sentinel 2, 20 
2022-03-14T08:52:35.000Z,720, Sentinel 2, 15 
2024-02-28T20:30:48.111Z,403, Landsat 9, 120 
2024-04-14T08:39:45.000Z,577, Sentinel 2, 35 
2022-05-15T08:41:50.000Z,877, Sentinel 2, 135 
2023-06-19T08:39:30.000Z,534, Sentinel 2, 85 
2024-09-11T20:30:51.237Z,345, Landsat 8, 16 
2022-07-11T20:40:29.000Z,641, Sentinel 2, 20 
2023-06-09T20:50:29.000Z,560, Sentinel 2, 100 
2024-06-03T20:50:21.000Z,722, Sentinel 2, 90 
2023-04-17T20:40:34.000Z,525, Sentinel 2, 40 
2022-06-09T20:37:16.952Z,839, Landsat 8, 112 
2024-04-28T20:30:44.802Z,586, Landsat 9, 144 
2022-12-31T08:45:50.000Z,219, Sentinel 2, 105 
2023-11-24T08:52:50.000Z,300, Sentinel 2, 175 
2023-07-30T20:36:51.412Z,394, Landsat 8, 112 
2024-04-09T08:39:30.000Z,566, Sentinel 2, 15 
2022-02-01T20:44:09.000Z,610, Sentinel 2, 140 
2023-12-18T20:31:11.993Z,284, Landsat 8, 88 
2024-07-28T08:38:40.000Z,329, Sentinel 2, 15 
2024-04-20T20:30:32.392Z,593, Landsat 8, 112 
2024-03-05T08:43:20.000Z,433, Sentinel 2, 95 
2024-05-14T20:30:29.842Z,734, Landsat 9, 48 
2023-07-06T20:41:13.999Z,466, Sentinel 2, 160 
2022-12-23T20:45:11.000Z,189, Sentinel 2, 120 
2024-04-17T08:53:10.000Z,605, Sentinel 2, 125 
2024-02-09T08:43:10.000Z,373, Sentinel 2, 165 
2023-12-30T20:31:04.278Z,289, Landsat 8, 112 
2023-05-31T20:36:57.445Z,583, Landsat 9, 104 
2024-01-25T20:53:04.000Z,322, Sentinel 2, 180 
2024-06-18T08:38:40.000Z,734, Sentinel 2, 65 
2024-01-27T20:30:54.317Z,326, Landsat 9, 120 
2024-07-13T20:50:26.000Z,641, Sentinel 2, 50 
2023-02-02T08:52:50.000Z,271, Sentinel 2, 205 
2024-03-17T20:43:21.000Z,491, Sentinel 2, 120 
2024-02-23T20:37:08.347Z,339, Landsat 8, 16 
2022-08-20T20:37:20.602Z,329, Landsat 9, 16 
2024-04-22T08:50:20.000Z,581, Sentinel 2, 15 
2023-09-20T08:52:40.000Z,312, Sentinel 2, 55 
2023-09-12T20:37:05.270Z,267, Landsat 8, 136 
2024-03-15T08:42:20.000Z,513, Sentinel 2, 25 
2023-12-30T20:31:15.468Z,293, Landsat 9, 64 
2024-06-11T08:50:25.000Z,736, Sentinel 2, 15 
2023-06-12T20:37:00.759Z,474, Landsat 8, 144 
2023-08-16T08:50:30.000Z,269, Sentinel 2, 25 
2023-07-04T08:38:45.000Z,550, Sentinel 2, 55 
2023-01-08T08:53:10.000Z,212, Sentinel 2, 155 
2023-02-05T20:31:01.043Z,276, Landsat 8, 128 
2022-05-28T20:36:58.004Z,981, Landsat 8, 56 
2024-06-10T20:36:45.316Z,663, Landsat 9, 88 
2023-01-12T20:46:19.000Z,231, Sentinel 2, 90 
2022-12-02T20:37:14.742Z,249, Landsat 8, 240 
2023-06-21T20:39:34.000Z,497, Sentinel 2, 90 
2023-07-07T08:50:25.000Z,442, Sentinel 2, 105 
2023-01-31T20:37:25.724Z,291, Landsat 8, 104 
2024-05-27T08:50:20.000Z,739, Sentinel 2, 65 
2024-07-18T20:50:21.000Z,606, Sentinel 2, 40 
2024-06-26T20:36:37.388Z,683, Landsat 9, 56 
2024-05-24T08:38:40.000Z,776, Sentinel 2, 45 
2023-08-13T08:42:04.999Z,355, Sentinel 2, 145 
2024-02-16T20:31:11.516Z,291, Landsat 9, 32 
2023-09-17T08:43:30.000Z,275, Sentinel 2, 145 
2023-07-09T08:40:25.000Z,466, Sentinel 2, 155 
2023-09-08T20:37:10.554Z,344, Landsat 8, 32 
2023-11-23T20:47:55.999Z,224, Sentinel 2, 10 
2024-04-19T20:36:34.531Z,557, Landsat 8, 64 
2024-05-16T20:38:41.000Z,728, Sentinel 2, 60 
2024-03-12T20:42:39.000Z,474, Sentinel 2, 20 
2023-11-04T20:31:08.776Z,259, Landsat 9, 16 
2023-12-06T20:31:04.001Z,275, Landsat 8, 128 
2022-10-07T20:37:29.389Z,262, Landsat 9, 80 
2023-09-30T08:53:25.000Z,273, Sentinel 2, 65 
2024-04-11T20:39:28.999Z,505, Sentinel 2, 20 
2023-12-28T20:44:39.000Z,268, Sentinel 2, 130 
2024-04-19T20:36:47.585Z,614, Landsat 9, 112 
2023-01-23T20:37:15.255Z,259, Landsat 9, 136 
2024-06-22T20:36:29.371Z,699, Landsat 8, 64 
2023-06-19T20:50:29.000Z,517, Sentinel 2, 120 
2024-03-18T08:52:45.000Z,477, Sentinel 2, 55 
2023-06-14T08:38:45.000Z,504, Sentinel 2, 105 
2024-09-03T20:30:46.961Z,254, Landsat 8, 32 
2022-10-20T20:31:20.785Z,216, Landsat 9, 88 
2024-07-03T08:38:40.000Z,678, Sentinel 2, 35 
2024-06-03T20:30:20.067Z,724, Landsat 8, 72 
2023-07-02T08:50:25.000Z,495, Sentinel 2, 95 
2023-10-14T20:44:19.000Z,324, Sentinel 2, 20 
2023-09-29T20:43:26.000Z,281, Sentinel 2, 120 
2022-11-04T08:51:55.000Z,218, Sentinel 2, 245 
2024-06-11T08:50:20.000Z,663, Sentinel 2, 115 
2023-10-19T20:31:06.730Z,269, Landsat 8, 32 
2023-05-12T20:41:46.000Z,467, Sentinel 2, 160 
2023-03-09T08:53:10.000Z,351, Sentinel 2, 35 
2024-04-03T08:46:56.000Z,546, Sentinel 2, 87 
2024-03-05T20:53:26.000Z,480, Sentinel 2, 30 
2024-08-10T20:30:39.538Z,353, Landsat 8, 48 
2024-04-02T08:51:00.000Z,535, Sentinel 2, 25 
2024-05-21T20:36:50.112Z,568, Landsat 8, 128 
2023-08-23T20:37:02.753Z,313, Landsat 8, 64 
2024-03-25T20:52:28.999Z,492, Sentinel 2, 60 
2023-11-16T20:53:09.000Z,264, Sentinel 2, 180 
2024-04-24T20:30:33.230Z,625, Landsat 8, 88 
2023-07-02T08:50:25.000Z,468, Sentinel 2, 115 
2024-06-21T08:50:25.000Z,745, Sentinel 2, 15 
2023-04-13T08:52:50.000Z,492, Sentinel 2, 105 
2023-07-16T20:41:13.999Z,448, Sentinel 2, 140 
2024-04-19T08:40:05.000Z,616, Sentinel 2, 55 
2023-02-26T20:44:09.000Z,309, Sentinel 2, 60 
2023-07-21T20:38:49.000Z,351, Sentinel 2, 30 
2024-03-11T20:30:58.294Z,407, Landsat 9, 80 
2024-04-01T20:42:06.000Z,543, Sentinel 2, 90 
2023-09-05T08:52:40.000Z,320, Sentinel 2, 85 
2024-01-23T20:31:04.934Z,310, Landsat 8, 64 
2024-04-29T20:52:16.000Z,615, Sentinel 2, 120 
2023-03-20T20:37:02.344Z,420, Landsat 9, 152 
2023-01-30T08:42:45.000Z,274, Sentinel 2, 165 
2024-06-07T20:30:26.582Z,671, Landsat 9, 64 
2023-01-11T20:37:26.748Z,233, Landsat 9, 112 
2023-08-07T20:36:54.839Z,351, Landsat 8, 96 
2023-12-09T20:37:13.254Z,256, Landsat 8, 152 
2023-05-10T20:50:21.000Z,803, Sentinel 2, 10 
2023-02-11T20:43:59.000Z,341, Sentinel 2, 170 
2024-05-01T20:36:38.746Z,647, Landsat 8, 88 
2023-12-23T20:48:06.000Z,263, Sentinel 2, 50 
2023-03-31T08:41:25.000Z,403, Sentinel 2, 35 
2024-08-02T08:38:40.000Z,421, Sentinel 2, 25 
2024-04-11T20:41:13.999Z,573, Sentinel 2, 80 
2023-07-07T08:50:30.000Z,463, Sentinel 2, 45 
2024-01-26T20:37:03.647Z,324, Landsat 9, 136 
2023-08-20T20:30:47.562Z,302, Landsat 9, 88 
2024-07-23T20:50:21.000Z,605, Sentinel 2, 50 
2023-01-07T20:45:58.999Z,218, Sentinel 2, 100 
2023-12-14T20:31:15.722Z,204, Landsat 9, 32 
2023-03-31T08:43:05.000Z,463, Sentinel 2, 125 
2023-08-16T08:52:40.000Z,354, Sentinel 2, 125 
2023-11-26T08:45:35.000Z,238, Sentinel 2, 105 
2022-12-18T20:37:17.753Z,259, Landsat 8, 208 
2022-09-17T20:37:20.455Z,301, Landsat 9, 168 
2024-03-19T20:30:55.922Z,491, Landsat 9, 64 
2023-01-15T08:45:05.000Z,235, Sentinel 2, 115 
2024-06-06T08:50:25.000Z,979, Sentinel 2, 5 
2023-11-19T20:37:09.721Z,291, Landsat 8, 176 
2023-12-30T20:30:56.796Z,266, Landsat 8, 144 
2024-02-19T20:37:12.420Z,497, Landsat 8, 8 
2023-01-19T20:37:12.149Z,246, Landsat 8, 176 
2024-04-09T20:53:04.000Z,573, Sentinel 2, 110 
2023-05-23T08:51:45.000Z,499, Sentinel 2, 145 
2024-03-08T08:54:05.000Z,440, Sentinel 2, 95 
2023-12-17T20:37:23.699Z,233, Landsat 8, 104 
2023-07-18T20:36:48.588Z,346, Landsat 8, 24 
2023-03-31T08:42:35.000Z,408, Sentinel 2, 75 
2023-04-15T20:50:41.000Z,470, Sentinel 2, 40 
2022-08-05T20:40:24.000Z,348, Sentinel 2, 30 
2024-04-14T20:52:28.999Z,603, Sentinel 2, 100 
2024-04-28T20:30:42.186Z,629, Landsat 9, 80 
2022-12-29T08:54:20.000Z,196, Sentinel 2, 135 
2022-12-21T20:55:19.000Z,184, Sentinel 2, 120 
2024-08-22T20:30:39.292Z,269, Landsat 8, 72 
2023-07-26T20:36:50.479Z,252, Landsat 8, 8 
2024-03-28T08:54:05.000Z,534, Sentinel 2, 135 
2024-03-07T20:30:58.235Z,464, Landsat 9, 8 
2023-05-25T08:38:45.000Z,786, Sentinel 2, 15 
2024-04-11T20:42:35.999Z,567, Sentinel 2, 130 
2022-11-24T20:37:17.961Z,268, Landsat 9, 208 
2024-04-27T08:50:20.000Z,778, Sentinel 2, 5 
2024-07-10T20:38:41.000Z,657, Sentinel 2, 50 
2023-12-22T20:31:09.953Z,268, Landsat 9, 112 
2024-08-05T20:36:45.913Z,354, Landsat 8, 24 
2023-01-20T20:31:22.579Z,310, Landsat 9, 16 
2024-06-13T08:38:40.000Z,703, Sentinel 2, 105 
2023-06-24T08:38:45.000Z,591, Sentinel 2, 75 
2023-04-28T08:50:25.000Z,606, Sentinel 2, 15 
2021-11-11T08:43:49.999Z,331, Sentinel 2, 135 
2023-10-22T08:44:55.000Z,237, Sentinel 2, 55 
2024-04-04T20:30:53.968Z,463, Landsat 9, 32 
2023-06-22T08:50:25.000Z,566, Sentinel 2, 75 
2022-06-01T20:40:24.000Z,902, Sentinel 2, 100 
2024-06-01T08:50:20.000Z,699, Sentinel 2, 95 
2024-07-13T20:50:29.000Z,660, Sentinel 2, 60 
2023-01-11T20:37:22.596Z,190, Landsat 9, 144 
2024-05-02T08:53:05.000Z,594, Sentinel 2, 155 
2024-05-04T20:52:46.000Z,621, Sentinel 2, 150 
2023-08-08T20:50:29.000Z,316, Sentinel 2, 20 
2023-04-07T20:41:34.000Z,475, Sentinel 2, 80 
2023-05-03T20:36:41.617Z,572, Landsat 8, 64 
2023-04-12T20:41:04.000Z,503, Sentinel 2, 70 
2023-07-02T08:50:30.000Z,479, Sentinel 2, 65 
2023-08-11T08:50:30.000Z,332, Sentinel 2, 15 
2023-07-30T20:36:57.858Z,305, Landsat 8, 48 
2023-05-10T20:50:29.000Z,669, Sentinel 2, 40 
2023-07-02T20:36:39.138Z,484, Landsat 8, 56 
2024-03-28T08:52:30.000Z,524, Sentinel 2, 65 
2024-02-08T20:31:12.592Z,141, Landsat 9, 16 
2023-01-10T08:45:40.000Z,231, Sentinel 2, 105 
2024-08-18T20:30:41.055Z,262, Landsat 8, 64 
2023-07-12T08:50:30.000Z,427, Sentinel 2, 85 
2024-04-04T20:30:34.576Z,556, Landsat 8, 48 
2024-01-19T20:31:09.518Z,328, Landsat 9, 40 
2024-04-11T20:40:03.999Z,564, Sentinel 2, 40 
2024-01-03T20:31:09.769Z,264, Landsat 9, 72 
2024-04-12T20:30:50.046Z,593, Landsat 9, 48 
2024-07-29T20:30:30.276Z,660, Landsat 9, 40 
2024-05-13T20:36:37.751Z,834, Landsat 9, 32 
2024-03-07T20:43:10.999Z,446, Sentinel 2, 40 
2024-01-02T20:47:20.999Z,293, Sentinel 2, 70 
2023-08-06T08:50:30.000Z,325, Sentinel 2, 25 
2023-08-30T20:42:09.000Z,298, Sentinel 2, 110 
2023-05-15T20:37:04.451Z,503, Landsat 9, 136 
2022-04-18T20:36:55.903Z,839, Landsat 8, 8 
2022-09-19T20:44:04.000Z,262, Sentinel 2, 120 
2023-07-14T08:40:55.000Z,477, Sentinel 2, 135 
2022-04-28T08:51:00.000Z,953, Sentinel 2, 75 
2023-03-17T20:30:48.194Z,352, Landsat 8, 48 
2024-03-19T20:30:46.765Z,545, Landsat 9, 160 
2024-06-15T20:38:41.000Z,682, Sentinel 2, 120 
2023-06-04T20:36:55.976Z,551, Landsat 9, 112 
2023-08-31T20:37:04.311Z,304, Landsat 8, 112 
2023-07-17T08:50:30.000Z,410, Sentinel 2, 65 
2024-05-22T20:30:31.009Z,660, Landsat 8, 112 
2024-01-07T20:31:07.999Z,291, Landsat 9, 144 
2023-04-17T20:41:34.000Z,509, Sentinel 2, 100 
2023-05-25T20:50:46.000Z,530, Sentinel 2, 120 
2023-11-21T08:45:05.000Z,233, Sentinel 2, 115 
2024-06-18T08:38:40.000Z,706, Sentinel 2, 95 
2024-09-07T20:30:45.198Z,294, Landsat 8, 40 
2023-08-13T20:53:09.000Z,359, Sentinel 2, 150 
2024-04-11T20:36:39.296Z,577, Landsat 8, 80 
2024-07-16T20:36:34.547Z,632, Landsat 9, 64 
2024-06-11T20:30:31.568Z,841, Landsat 9, 72 
2024-05-19T08:38:40.000Z,754, Sentinel 2, 55 
2024-08-06T20:30:27.240Z,446, Landsat 8, 104 
2023-04-10T08:39:45.000Z,454, Sentinel 2, 25 
2023-03-28T20:37:05.771Z,465, Landsat 9, 168 
2024-03-06T20:37:04.110Z,503, Landsat 9, 24 
2021-12-21T08:48:05.000Z,482, Sentinel 2, 55 
2024-07-05T20:30:41.750Z,593, Landsat 9, 120 
2024-05-29T20:50:21.000Z,766, Sentinel 2, 60 
2023-12-29T08:55:30.000Z,269, Sentinel 2, 115 
2023-12-11T20:57:05.999Z,239, Sentinel 2, 80 
2022-05-25T20:51:06.000Z,850, Sentinel 2, 130 
2023-06-04T08:38:45.000Z,403, Sentinel 2, 5 
2024-07-01T20:30:17.304Z,748, Landsat 8, 32 
2024-06-23T20:30:30.959Z,644, Landsat 8, 112 
2023-05-12T20:39:34.000Z,668, Sentinel 2, 10 
2024-03-31T20:30:44.410Z,511, Landsat 9, 56 
2024-04-08T20:30:43.531Z,557, Landsat 9, 40 
2024-01-11T20:30:58.133Z,286, Landsat 9, 120 
2024-06-16T08:50:30.000Z,723, Sentinel 2, 5 
2023-12-24T08:56:05.000Z,261, Sentinel 2, 105 
2024-05-02T08:51:05.000Z,662, Sentinel 2, 85 
2023-07-09T20:50:31.000Z,441, Sentinel 2, 50 
2024-03-15T20:30:57.357Z,619, Landsat 8, 8 
2024-03-30T20:36:55.240Z,513, Landsat 8, 56 
2023-05-30T20:51:44.000Z,487, Sentinel 2, 160 
2022-12-16T20:53:01.000Z,207, Sentinel 2, 160 
2024-03-03T08:54:05.000Z,437, Sentinel 2, 85 
2023-01-20T08:42:55.000Z,233, Sentinel 2, 175 
2023-01-20T20:54:21.000Z,248, Sentinel 2, 130 
2024-07-21T20:30:33.890Z,529, Landsat 9, 88 
2024-07-13T20:30:34.989Z,544, Landsat 8, 152 
2024-07-17T20:30:23.210Z,616, Landsat 8, 64 
2023-02-08T20:37:21.378Z,307, Landsat 8, 120 
2023-05-15T20:36:49.531Z,612, Landsat 9, 72 
2024-06-13T20:50:21.000Z,865, Sentinel 2, 30 
2024-01-23T20:30:55.655Z,338, Landsat 9, 176 
2023-04-13T20:36:51.419Z,703, Landsat 9, 8 
2024-03-10T08:43:20.000Z,444, Sentinel 2, 105 
2023-04-10T08:41:25.000Z,456, Sentinel 2, 55 
2023-08-28T08:40:25.000Z,334, Sentinel 2, 55 
2024-05-09T20:36:33.571Z,693, Landsat 8, 72 
2022-12-11T08:46:29.999Z,163, Sentinel 2, 95 
2024-04-16T20:30:38.796Z,607, Landsat 8, 104 
2024-03-27T20:42:35.999Z,507, Sentinel 2, 100 
